qid,model,protocol,repeat,model_prob,elicited_at,cache_hit,parse_error,outcome,crowd_prob_at_T,resolved_at,is_post_cutoff,close_before_cutoff_haiku,close_before_cutoff_jan2026,close_before_T
manifold_22LLAhu6cl,claude-haiku-4-5-20251001,v2,0,0.12,2026-07-16T15:55:06.211929+00:00,0,0,0,0.19519931995467163,2025-11-11T18:36:59.126000+00:00,1,0,1,0
manifold_22LLAhu6cl,claude-opus-4-8,v2,0,0.1,2026-07-16T21:06:06.003443+00:00,0,0,0,0.19519931995467163,2025-11-11T18:36:59.126000+00:00,0,0,1,0
manifold_22LLAhu6cl,claude-sonnet-5,v2,0,0.07,2026-07-16T15:59:25.499168+00:00,0,0,0,0.19519931995467163,2025-11-11T18:36:59.126000+00:00,0,0,1,0
manifold_29oVWkzcrMy6mWsqf64k,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,1,0.30837215459304634,2023-11-06T23:23:25.120000+00:00,0,1,1,0
manifold_29oVWkzcrMy6mWsqf64k,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,1,0.30837215459304634,2023-11-06T23:23:25.120000+00:00,0,1,1,0
manifold_29oVWkzcrMy6mWsqf64k,claude-sonnet-5,v2,0,0.12,2026-07-16T15:59:25.499168+00:00,0,0,1,0.30837215459304634,2023-11-06T23:23:25.120000+00:00,0,1,1,0
manifold_2DPZBr5su4FEMQFjo8et,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.16999999999999998,2024-01-11T13:26:40.417000+00:00,0,1,1,0
manifold_2DPZBr5su4FEMQFjo8et,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.16999999999999998,2024-01-11T13:26:40.417000+00:00,0,1,1,0
manifold_2DPZBr5su4FEMQFjo8et,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.16999999999999998,2024-01-11T13:26:40.417000+00:00,0,1,1,0
manifold_2ME3Y0nNMCZnFNekLcwC,claude-haiku-4-5-20251001,v2,0,0.78,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9239723859864488,2025-01-02T01:09:05.753000+00:00,0,1,1,0
manifold_2ME3Y0nNMCZnFNekLcwC,claude-opus-4-8,v2,0,0.97,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9239723859864488,2025-01-02T01:09:05.753000+00:00,0,1,1,0
manifold_2ME3Y0nNMCZnFNekLcwC,claude-sonnet-5,v2,0,0.97,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9239723859864488,2025-01-02T01:09:05.753000+00:00,0,1,1,0
manifold_2OIytFlV1BS2AqkpeIfd,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,1,0.3139116456479608,2024-10-11T15:52:03.692000+00:00,0,1,1,0
manifold_2OIytFlV1BS2AqkpeIfd,claude-opus-4-8,v2,0,0.18,2026-07-16T21:06:06.003443+00:00,0,0,1,0.3139116456479608,2024-10-11T15:52:03.692000+00:00,0,1,1,0
manifold_2OIytFlV1BS2AqkpeIfd,claude-sonnet-5,v2,0,0.12,2026-07-16T15:59:25.499168+00:00,0,0,1,0.3139116456479608,2024-10-11T15:52:03.692000+00:00,0,1,1,0
manifold_2PR83ndJofIB5yE5eNdW,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.41953482037419254,2024-10-11T15:45:52.303000+00:00,0,1,1,0
manifold_2PR83ndJofIB5yE5eNdW,claude-opus-4-8,v2,0,0.1,2026-07-16T21:06:06.003443+00:00,0,0,0,0.41953482037419254,2024-10-11T15:45:52.303000+00:00,0,1,1,0
manifold_2PR83ndJofIB5yE5eNdW,claude-sonnet-5,v2,0,0.06,2026-07-16T15:59:25.499168+00:00,0,0,0,0.41953482037419254,2024-10-11T15:45:52.303000+00:00,0,1,1,0
manifold_2PRCEERcyN,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.08978193410462922,2026-01-01T02:37:31.601000+00:00,1,0,1,0
manifold_2PRCEERcyN,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.08978193410462922,2026-01-01T02:37:31.601000+00:00,0,0,1,0
manifold_2PRCEERcyN,claude-sonnet-5,v2,0,0.04,2026-07-16T15:59:25.499168+00:00,0,0,0,0.08978193410462922,2026-01-01T02:37:31.601000+00:00,0,0,1,0
manifold_2RQAsssP9N,claude-haiku-4-5-20251001,v2,0,0.15,2026-07-16T15:55:06.211929+00:00,0,0,0,0.17062717929197482,2026-04-22T13:33:07.872000+00:00,1,0,0,0
manifold_2RQAsssP9N,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,0,0.17062717929197482,2026-04-22T13:33:07.872000+00:00,1,0,0,0
manifold_2RQAsssP9N,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.17062717929197482,2026-04-22T13:33:07.872000+00:00,1,0,0,0
manifold_2UV81hlp117X0vY3mv4C,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,0,0.03138999768038051,2024-01-01T19:07:47.699000+00:00,0,1,1,0
manifold_2UV81hlp117X0vY3mv4C,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.03138999768038051,2024-01-01T19:07:47.699000+00:00,0,1,1,0
manifold_2UV81hlp117X0vY3mv4C,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.03138999768038051,2024-01-01T19:07:47.699000+00:00,0,1,1,0
manifold_2UlpAltQ8d,claude-haiku-4-5-20251001,v2,0,0.25,2026-07-16T15:55:06.211929+00:00,0,0,0,0.06448131561811778,2025-08-12T18:40:40.296000+00:00,0,0,1,0
manifold_2UlpAltQ8d,claude-opus-4-8,v2,0,0.08,2026-07-16T21:06:06.003443+00:00,0,0,0,0.06448131561811778,2025-08-12T18:40:40.296000+00:00,0,0,1,0
manifold_2UlpAltQ8d,claude-sonnet-5,v2,0,0.07,2026-07-16T15:59:25.499168+00:00,0,0,0,0.06448131561811778,2025-08-12T18:40:40.296000+00:00,0,0,1,0
manifold_2deqgabvlKmI5oYGGwou,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.04232273963500682,2025-02-01T07:49:29.467000+00:00,0,1,1,1
manifold_2deqgabvlKmI5oYGGwou,claude-opus-4-8,v2,0,0.12,2026-07-16T21:06:06.003443+00:00,0,0,0,0.04232273963500682,2025-02-01T07:49:29.467000+00:00,0,1,1,1
manifold_2deqgabvlKmI5oYGGwou,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.04232273963500682,2025-02-01T07:49:29.467000+00:00,0,1,1,1
manifold_2dqYsr0sWix8PGVL3sQY,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,0,0.451858455476785,2023-11-03T05:34:02.292000+00:00,0,1,1,0
manifold_2dqYsr0sWix8PGVL3sQY,claude-opus-4-8,v2,0,0.2,2026-07-16T21:06:06.003443+00:00,0,0,0,0.451858455476785,2023-11-03T05:34:02.292000+00:00,0,1,1,0
manifold_2dqYsr0sWix8PGVL3sQY,claude-sonnet-5,v2,0,0.1,2026-07-16T15:59:25.499168+00:00,0,0,0,0.451858455476785,2023-11-03T05:34:02.292000+00:00,0,1,1,0
manifold_2hK11KkBif5HwRwFt0CP,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.02425207487286721,2025-02-25T23:03:59.696000+00:00,0,1,1,0
manifold_2hK11KkBif5HwRwFt0CP,claude-opus-4-8,v2,0,0.07,2026-07-16T21:06:06.003443+00:00,0,0,0,0.02425207487286721,2025-02-25T23:03:59.696000+00:00,0,1,1,0
manifold_2hK11KkBif5HwRwFt0CP,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.02425207487286721,2025-02-25T23:03:59.696000+00:00,0,1,1,0
manifold_2hK11KkBif5HwRwFt0CP,claude-sonnet-5,v2,1,0.03,2026-07-16T21:08:43.220564+00:00,0,0,0,0.02425207487286721,2025-02-25T23:03:59.696000+00:00,0,1,1,0
manifold_2hK11KkBif5HwRwFt0CP,claude-sonnet-5,v2,2,0.03,2026-07-16T21:10:52.506595+00:00,0,0,0,0.02425207487286721,2025-02-25T23:03:59.696000+00:00,0,1,1,0
manifold_2icigEyy4Q5kKDEk5NNK,claude-haiku-4-5-20251001,v2,0,0.12,2026-07-16T15:55:06.211929+00:00,0,0,1,0.10995299243644638,2025-12-14T16:53:51.193000+00:00,1,0,1,0
manifold_2icigEyy4Q5kKDEk5NNK,claude-opus-4-8,v2,0,0.04,2026-07-16T21:06:06.003443+00:00,0,0,1,0.10995299243644638,2025-12-14T16:53:51.193000+00:00,0,0,1,0
manifold_2icigEyy4Q5kKDEk5NNK,claude-sonnet-5,v2,0,0.1,2026-07-16T15:59:25.499168+00:00,0,0,1,0.10995299243644638,2025-12-14T16:53:51.193000+00:00,0,0,1,0
manifold_2mpYOnbpQzcO3kfLAckM,claude-haiku-4-5-20251001,v2,0,0.15,2026-07-16T15:55:06.211929+00:00,0,0,0,0.11000000000000004,2024-01-01T10:38:04.889000+00:00,0,1,1,0
manifold_2mpYOnbpQzcO3kfLAckM,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.11000000000000004,2024-01-01T10:38:04.889000+00:00,0,1,1,0
manifold_2mpYOnbpQzcO3kfLAckM,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.11000000000000004,2024-01-01T10:38:04.889000+00:00,0,1,1,0
manifold_2n29psopce,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.07493115668141487,2024-10-17T04:43:37.254000+00:00,0,1,1,0
manifold_2n29psopce,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.07493115668141487,2024-10-17T04:43:37.254000+00:00,0,1,1,0
manifold_2n29psopce,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.07493115668141487,2024-10-17T04:43:37.254000+00:00,0,1,1,0
manifold_2ojyAIbQZpfiUREmnCfV,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,0,0.5056840585012915,2024-01-11T13:33:32.168000+00:00,0,1,1,0
manifold_2ojyAIbQZpfiUREmnCfV,claude-opus-4-8,v2,0,0.7,2026-07-16T21:06:06.003443+00:00,0,0,0,0.5056840585012915,2024-01-11T13:33:32.168000+00:00,0,1,1,0
manifold_2ojyAIbQZpfiUREmnCfV,claude-sonnet-5,v2,0,0.72,2026-07-16T15:59:25.499168+00:00,0,0,0,0.5056840585012915,2024-01-11T13:33:32.168000+00:00,0,1,1,0
manifold_2ojyAIbQZpfiUREmnCfV,claude-sonnet-5,v2,1,0.75,2026-07-16T21:08:43.220564+00:00,0,0,0,0.5056840585012915,2024-01-11T13:33:32.168000+00:00,0,1,1,0
manifold_2ojyAIbQZpfiUREmnCfV,claude-sonnet-5,v2,2,0.72,2026-07-16T21:10:52.506595+00:00,0,0,0,0.5056840585012915,2024-01-11T13:33:32.168000+00:00,0,1,1,0
manifold_2p2lzZ9Ltt,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.18301329376898348,2026-01-03T01:10:37.119000+00:00,1,0,1,0
manifold_2p2lzZ9Ltt,claude-opus-4-8,v2,0,0.4,2026-07-16T21:06:06.003443+00:00,0,0,0,0.18301329376898348,2026-01-03T01:10:37.119000+00:00,0,0,1,0
manifold_2p2lzZ9Ltt,claude-sonnet-5,v2,0,0.15,2026-07-16T15:59:25.499168+00:00,0,0,0,0.18301329376898348,2026-01-03T01:10:37.119000+00:00,0,0,1,0
manifold_2qhPbFl3ELh9oNFU5ULk,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.11000000000000004,2026-01-02T02:46:07.595000+00:00,1,0,1,0
manifold_2qhPbFl3ELh9oNFU5ULk,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,0,0.11000000000000004,2026-01-02T02:46:07.595000+00:00,0,0,1,0
manifold_2qhPbFl3ELh9oNFU5ULk,claude-sonnet-5,v2,0,0.07,2026-07-16T15:59:25.499168+00:00,0,0,0,0.11000000000000004,2026-01-02T02:46:07.595000+00:00,0,0,1,0
manifold_2t25huzZQ5,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.473824764368306,2025-12-15T02:02:52.678000+00:00,1,0,1,0
manifold_2t25huzZQ5,claude-opus-4-8,v2,0,0.15,2026-07-16T21:06:06.003443+00:00,0,0,0,0.473824764368306,2025-12-15T02:02:52.678000+00:00,0,0,1,0
manifold_2t25huzZQ5,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,0,0.473824764368306,2025-12-15T02:02:52.678000+00:00,0,0,1,0
manifold_2ySr3JrlNRKl06XgjXTi,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,0,0.12454827456538606,2025-03-04T01:04:23.340000+00:00,0,1,1,0
manifold_2ySr3JrlNRKl06XgjXTi,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.12454827456538606,2025-03-04T01:04:23.340000+00:00,0,1,1,0
manifold_2ySr3JrlNRKl06XgjXTi,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.12454827456538606,2025-03-04T01:04:23.340000+00:00,0,1,1,0
manifold_34EKAdtcbNHX7yPdaf5k,claude-haiku-4-5-20251001,v2,0,0.45,2026-07-16T15:55:06.211929+00:00,0,0,1,0.7243981839752556,2025-03-05T06:17:19.662000+00:00,0,1,1,1
manifold_34EKAdtcbNHX7yPdaf5k,claude-opus-4-8,v2,0,0.7,2026-07-16T21:06:06.003443+00:00,0,0,1,0.7243981839752556,2025-03-05T06:17:19.662000+00:00,0,1,1,1
manifold_34EKAdtcbNHX7yPdaf5k,claude-sonnet-5,v2,0,0.72,2026-07-16T15:59:25.499168+00:00,0,0,1,0.7243981839752556,2025-03-05T06:17:19.662000+00:00,0,1,1,1
manifold_3AEp6SP2MHAD9lQP3wqV,claude-haiku-4-5-20251001,v2,0,0.78,2026-07-16T15:55:06.211929+00:00,0,0,1,0.8200000000000001,2023-03-14T18:29:18.118000+00:00,0,1,1,0
manifold_3AEp6SP2MHAD9lQP3wqV,claude-opus-4-8,v2,0,0.92,2026-07-16T21:06:06.003443+00:00,0,0,1,0.8200000000000001,2023-03-14T18:29:18.118000+00:00,0,1,1,0
manifold_3AEp6SP2MHAD9lQP3wqV,claude-sonnet-5,v2,0,0.93,2026-07-16T15:59:25.499168+00:00,0,0,1,0.8200000000000001,2023-03-14T18:29:18.118000+00:00,0,1,1,0
manifold_3Fzup6rD6Xnw5rm1coPs,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,1,0.7459056285220755,2025-10-28T17:26:32.808000+00:00,1,0,1,0
manifold_3Fzup6rD6Xnw5rm1coPs,claude-opus-4-8,v2,0,0.96,2026-07-16T21:06:06.003443+00:00,0,0,1,0.7459056285220755,2025-10-28T17:26:32.808000+00:00,0,0,1,0
manifold_3Fzup6rD6Xnw5rm1coPs,claude-sonnet-5,v2,0,0.93,2026-07-16T15:59:25.499168+00:00,0,0,1,0.7459056285220755,2025-10-28T17:26:32.808000+00:00,0,0,1,0
manifold_3KOCeqw4Oi9dIuXwcG5d,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,1,0.3501169098874655,2025-05-18T14:21:18.066000+00:00,0,1,1,0
manifold_3KOCeqw4Oi9dIuXwcG5d,claude-opus-4-8,v2,0,0.1,2026-07-16T21:06:06.003443+00:00,0,0,1,0.3501169098874655,2025-05-18T14:21:18.066000+00:00,0,1,1,0
manifold_3KOCeqw4Oi9dIuXwcG5d,claude-sonnet-5,v2,0,0.15,2026-07-16T15:59:25.499168+00:00,0,0,1,0.3501169098874655,2025-05-18T14:21:18.066000+00:00,0,1,1,0
manifold_3YzwUwFAVaqzhd3J0tDc,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,1,0.6943293951593653,2024-09-12T18:18:38.060000+00:00,0,1,1,0
manifold_3YzwUwFAVaqzhd3J0tDc,claude-opus-4-8,v2,0,0.9,2026-07-16T21:06:06.003443+00:00,0,0,1,0.6943293951593653,2024-09-12T18:18:38.060000+00:00,0,1,1,0
manifold_3YzwUwFAVaqzhd3J0tDc,claude-sonnet-5,v2,0,0.92,2026-07-16T15:59:25.499168+00:00,0,0,1,0.6943293951593653,2024-09-12T18:18:38.060000+00:00,0,1,1,0
manifold_3Zqi0jQz8M2hG7QL1bc0,claude-haiku-4-5-20251001,v2,0,0.62,2026-07-16T15:55:06.211929+00:00,0,0,0,0.10373809647674512,2023-12-31T19:22:15.906000+00:00,0,1,1,0
manifold_3Zqi0jQz8M2hG7QL1bc0,claude-opus-4-8,v2,0,0.08,2026-07-16T21:06:06.003443+00:00,0,0,0,0.10373809647674512,2023-12-31T19:22:15.906000+00:00,0,1,1,0
manifold_3Zqi0jQz8M2hG7QL1bc0,claude-sonnet-5,v2,0,0.12,2026-07-16T15:59:25.499168+00:00,0,0,0,0.10373809647674512,2023-12-31T19:22:15.906000+00:00,0,1,1,0
manifold_3aHeGrXpMWFSN8Xjql29,claude-haiku-4-5-20251001,v2,0,0.72,2026-07-16T15:55:06.211929+00:00,0,0,1,0.9084503891972455,2023-12-12T13:27:18.963000+00:00,0,1,1,0
manifold_3aHeGrXpMWFSN8Xjql29,claude-opus-4-8,v2,0,0.97,2026-07-16T21:06:06.003443+00:00,0,0,1,0.9084503891972455,2023-12-12T13:27:18.963000+00:00,0,1,1,0
manifold_3aHeGrXpMWFSN8Xjql29,claude-sonnet-5,v2,0,0.98,2026-07-16T15:59:25.499168+00:00,0,0,1,0.9084503891972455,2023-12-12T13:27:18.963000+00:00,0,1,1,0
manifold_3cHnubxz0Z8Xny2mOrkL,claude-haiku-4-5-20251001,v2,0,0.08,2026-07-16T15:55:06.211929+00:00,0,0,0,0.20000000000000046,2024-06-01T09:38:30.646000+00:00,0,1,1,0
manifold_3cHnubxz0Z8Xny2mOrkL,claude-opus-4-8,v2,0,0.02,2026-07-16T21:06:06.003443+00:00,0,0,0,0.20000000000000046,2024-06-01T09:38:30.646000+00:00,0,1,1,0
manifold_3cHnubxz0Z8Xny2mOrkL,claude-sonnet-5,v2,0,0.03,2026-07-16T15:59:25.499168+00:00,0,0,0,0.20000000000000046,2024-06-01T09:38:30.646000+00:00,0,1,1,0
manifold_3dpYD17OixJ5AryXXjaZ,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,0,0.09638824960722343,2024-04-30T21:46:21.636000+00:00,0,1,1,0
manifold_3dpYD17OixJ5AryXXjaZ,claude-opus-4-8,v2,0,0.07,2026-07-16T21:06:06.003443+00:00,0,0,0,0.09638824960722343,2024-04-30T21:46:21.636000+00:00,0,1,1,0
manifold_3dpYD17OixJ5AryXXjaZ,claude-sonnet-5,v2,0,0.12,2026-07-16T15:59:25.499168+00:00,0,0,0,0.09638824960722343,2024-04-30T21:46:21.636000+00:00,0,1,1,0
manifold_3f186v23ca,claude-haiku-4-5-20251001,v2,0,0.03,2026-07-16T15:55:06.211929+00:00,0,0,0,0.7978535000363012,2025-01-09T23:15:25.725000+00:00,0,1,1,0
manifold_3f186v23ca,claude-opus-4-8,v2,0,0.04,2026-07-16T21:06:06.003443+00:00,0,0,0,0.7978535000363012,2025-01-09T23:15:25.725000+00:00,0,1,1,0
manifold_3f186v23ca,claude-sonnet-5,v2,0,0.04,2026-07-16T15:59:25.499168+00:00,0,0,0,0.7978535000363012,2025-01-09T23:15:25.725000+00:00,0,1,1,0
manifold_3fZPrpBIHiFUIJozX2H4,claude-haiku-4-5-20251001,v2,0,0.02,2026-07-16T15:55:06.211929+00:00,0,0,0,0.010000000000000004,2025-02-25T23:04:14.970000+00:00,0,1,1,0
manifold_3fZPrpBIHiFUIJozX2H4,claude-opus-4-8,v2,0,0.01,2026-07-16T21:06:06.003443+00:00,0,0,0,0.010000000000000004,2025-02-25T23:04:14.970000+00:00,0,1,1,0
manifold_3fZPrpBIHiFUIJozX2H4,claude-sonnet-5,v2,0,0.02,2026-07-16T15:59:25.499168+00:00,0,0,0,0.010000000000000004,2025-02-25T23:04:14.970000+00:00,0,1,1,0
manifold_3fZPrpBIHiFUIJozX2H4,claude-sonnet-5,v2,1,0.02,2026-07-16T21:08:43.220564+00:00,0,0,0,0.010000000000000004,2025-02-25T23:04:14.970000+00:00,0,1,1,0
manifold_3fZPrpBIHiFUIJozX2H4,claude-sonnet-5,v2,2,0.02,2026-07-16T21:10:52.506595+00:00,0,0,0,0.010000000000000004,2025-02-25T23:04:14.970000+00:00,0,1,1,0
manifold_3pOhtRhmJ2kFtmaHfMD5,claude-haiku-4-5-20251001,v2,0,0.78,2026-07-16T15:55:06.211929+00:00,0,0,1,0.26748436764335876,2024-11-06T08:28:26.724000+00:00,0,1,1,0
manifold_3pOhtRhmJ2kFtmaHfMD5,claude-opus-4-8,v2,0,0.96,2026-07-16T21:06:06.003443+00:00,0,0,1,0.26748436764335876,2024-11-06T08:28:26.724000+00:00,0,1,1,0
manifold_3pOhtRhmJ2kFtmaHfMD5,claude-sonnet-5,v2,0,0.93,2026-07-16T15:59:25.499168+00:00,0,0,1,0.26748436764335876,2024-11-06T08:28:26.724000+00:00,0,1,1,0
manifold_3pnNgkp2iki7P1QudunV,claude-haiku-4-5-20251001,v2,0,0.58,2026-07-16T15:55:06.211929+00:00,0,0,0,0.16827091470006392,2023-03-15T15:36:08.088000+00:00,0,1,1,0
manifold_3pnNgkp2iki7P1QudunV,claude-opus-4-8,v2,0,0.08,2026-07-16T21:06:06.003443+00:00,0,0,0,0.16827091470006392,2023-03-15T15:36:08.088000+00:00,0,1,1,0
manifold_3pnNgkp2iki7P1QudunV,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.16827091470006392,2023-03-15T15:36:08.088000+00:00,0,1,1,0
manifold_45it4bh3tt,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.21990860732117093,2024-12-31T19:01:03.520000+00:00,0,1,1,0
manifold_45it4bh3tt,claude-opus-4-8,v2,0,0.05,2026-07-16T21:06:06.003443+00:00,0,0,0,0.21990860732117093,2024-12-31T19:01:03.520000+00:00,0,1,1,0
manifold_45it4bh3tt,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,0,0.21990860732117093,2024-12-31T19:01:03.520000+00:00,0,1,1,0
manifold_45it4bh3tt,claude-sonnet-5,v2,1,0.07,2026-07-16T21:08:43.220564+00:00,0,0,0,0.21990860732117093,2024-12-31T19:01:03.520000+00:00,0,1,1,0
manifold_45it4bh3tt,claude-sonnet-5,v2,2,0.05,2026-07-16T21:10:52.506595+00:00,0,0,0,0.21990860732117093,2024-12-31T19:01:03.520000+00:00,0,1,1,0
manifold_46rw1fwvzv,claude-haiku-4-5-20251001,v2,0,0.62,2026-07-16T15:55:06.211929+00:00,0,0,0,0.5587824170827989,2024-08-01T04:04:22.206000+00:00,0,1,1,0
manifold_46rw1fwvzv,claude-opus-4-8,v2,0,0.07,2026-07-16T21:06:06.003443+00:00,0,0,0,0.5587824170827989,2024-08-01T04:04:22.206000+00:00,0,1,1,0
manifold_46rw1fwvzv,claude-sonnet-5,v2,0,0.1,2026-07-16T15:59:25.499168+00:00,0,0,0,0.5587824170827989,2024-08-01T04:04:22.206000+00:00,0,1,1,0
manifold_4BcogKpEWa3xHc2VgDQG,claude-haiku-4-5-20251001,v2,0,0.99,2026-07-16T15:55:06.211929+00:00,0,0,0,0.01038878264517553,2025-07-19T18:49:54.957000+00:00,0,1,1,0
manifold_4BcogKpEWa3xHc2VgDQG,claude-opus-4-8,v2,0,0.08,2026-07-16T21:06:06.003443+00:00,0,0,0,0.01038878264517553,2025-07-19T18:49:54.957000+00:00,0,1,1,0
manifold_4BcogKpEWa3xHc2VgDQG,claude-sonnet-5,v2,0,0.08,2026-07-16T15:59:25.499168+00:00,0,0,0,0.01038878264517553,2025-07-19T18:49:54.957000+00:00,0,1,1,0
manifold_4CTjjeXrYOkJiY4qbtv0,claude-haiku-4-5-20251001,v2,0,0.18,2026-07-16T15:55:06.211929+00:00,0,0,1,0.5977275390670128,2024-04-01T08:20:52.213000+00:00,0,1,1,0
manifold_4CTjjeXrYOkJiY4qbtv0,claude-opus-4-8,v2,0,0.2,2026-07-16T21:06:06.003443+00:00,0,0,1,0.5977275390670128,2024-04-01T08:20:52.213000+00:00,0,1,1,0
manifold_4CTjjeXrYOkJiY4qbtv0,claude-sonnet-5,v2,0,0.05,2026-07-16T15:59:25.499168+00:00,0,0,1,0.5977275390670128,2024-04-01T08:20:52.213000+00:00,0,1,1,0
manifold_4DxhbchDs9r7jNbW2Wv1,claude-haiku-4-5-20251001,v2,0,0.15,2026-07-16T15:55:06.211929+00:00,0,0,0,0.15225147806624278,2025-03-22T08:15:32.010000+00:00,0,1,1,1
manifold_4DxhbchDs9r7jNbW2Wv1,claude-opus-4-8,v2,0,0.03,2026-07-16T21:06:06.003443+00:00,0,0,0,0.15225147806624278,2025-03-22T08:15:32.010000+00:00,0,1,1,1
manifold_4DxhbchDs9r7jNbW2Wv1,claude-sonnet-5,v2,0,0.04,2026-07-16T15:59:25.499168+00:00,0,0,0,0.15225147806624278,2025-03-22T08:15:32.010000+00:00,0,1,1,1
manifold_4DxhbchDs9r7jNbW2Wv1,claude-sonnet-5,v2,1,0.04,2026-07-16T21:08:43.220564+00:00,0,0,0,0.15225147806624278,2025-03-22T08:15:32.010000+00:00,0,1,1,1
manifold_4DxhbchDs9r7jNbW2Wv1,claude-sonnet-5,v2,2,0.05,2026-07-16T21:10:52.506595+00:00,0,0,0,0.15225147806624278,2025-03-22T08:15:32.010000+00:00,0,1,1,1
manifold_4G84KnROJHGt36y1i8GB,claude-haiku-4-5-20251001,v2,0,0.28,2026-07-16T15:55:06.211929+00:00,0,0,0,0.16926346034844786,2025-01-03T00:57:02.972000+00:00,0,1,1,0
manifold_4G84KnROJHGt36y1i8GB,claude-opus-4-8,v2,0,0.15,2026-07-16T21:06:06.003443+00:00,0,0,0,0.16926346034844786,2025-01-03T00:57:02.972000+00:00,0,1,1,0
manifold_4G84KnROJHGt36y1i8GB,claude-sonnet-5,v2,0,0.35,2026-07-16T15:59:25.499168+00:00,0,0,0,0.16926346034844786,2025-01-03T00:57:02.972000+00:00,0,1,1,0
manifold_4G84KnROJHGt36y1i8GB,claude-sonnet-5,v2,1,0.55,2026-07-16T21:08:43.220564+00:00,0,0,0,0.16926346034844786,2025-01-03T00:57:02.972000+00:00,0,1,1,0
manifold_4G84KnROJHGt36y1i8GB,claude-sonnet-5,v2,2,0.35,2026-07-16T21:10:52.506595+00:00,0,0,0,0.16926346034844786,2025-01-03T00:57:02.972000+00:00,0,1,1,0
